,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,tqrN5-aOCVs,[SUB]✨뮤직은 거들뿐... 그녀의 대환장 파티에 초대합니다🚨(feat.송민호)🚨   조현아의 목요일 밤   예고편,24,127215,2160,0,,2023-01-19 10:00:26+00:00,97,"['조현아의목요일밤', '조현아', '송민호', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '어반자카파', '보컬', '본업', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '메이커스마크', '티저', '예고편', '먹방', 'WINNER', 'MINO', 'ONIM', '어비스', 'YG', '와이지', '위스키', '연예인우정', '남사친', '여사친', '게스트', '술먹방초대', '집초대', '집들이', '연예인집들이', '조현아집', '음악과 술', '술', '소주', '맥주', '만취', '구독', '좋아요']",-1.9286540538466177,-0.691802975695407,0.0,138199.97302133334,0.9205139278888452,-0.41704159657375484
1,GK4ZtHouJBU,"[SUB]🚨특종🚨 송민호 ""사실 조현아와 10년째 우정중""   조현아의 목요일 밤   EP01   위너 송민호",24,2239473,43147,0,,2023-01-26 10:00:08+00:00,1438,"['조현아의목요일밤', '조현아', '송민호', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '어반자카파', '보컬', '본업', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '메이커스마크', '티저', '예고편', '먹방', 'WINNER', 'MINO', 'ONIM', '어비스', 'YG', '와이지', '위스키', '연예인우정', '남사친', '여사친', '게스트', '술먹방초대', '집초대', '집들이', '연예인집들이', '조현아집', '음악과 술', '술', '소주', '맥주', '만취', '구독', '좋아요', '위너', '소맥', '브이로그', '놀면뭐하니', '놀뭐', 'WSG', '유재석', '박진주', '나혼자산다', 'MBC', '뮤직뱅크', '인기가요', '엠카운트다운', '엠카', '초콜릿', '고기', '소고기', '돼지고기', '비밀', '비밀친구', '친구', '오님', 'PO', '피오', '블락비', '오버클래스', '프리스타일', '즉흥', '스캣', 'Free style', '피오군대', '표지훈', '민호 지훈', '표지훈 송민호', '블락비 피오', '미공개 곡', '젠틀몬스터', '송민호 찐친', '금쪽같은 내새끼', '금쪽같은 내새끼 송민호', '조현아 찐친', '신서유기', '전시회', '사치갤러리', '천재', '음악성', '작곡', '작사', '작곡하는법', '작사하는법', '작곡공부', '작사공부', '피아노', '프리스타일 랩', '눈물', '감동', '울음참기']",3.861304664842906,1.2020608076887533,167.995,128120.27302133334,17.479458536800845,0.10730522787767
2,-5erAZx7wfI,[SUB] ⛓무죄인간⛓김해준에게 꼬심...💕 당해보시겠습니까?   EP.02   조현아의 목요일 밤   김해준 조현아,24,920643,17067,0,,2023-02-02 11:51:36+00:00,1251,"['조현아의목요일밤', '조현아', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '어반자카파', '보컬', '본업', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '티저', '먹방', '어비스', '연예인우정', '남사친', '여사친', '게스트', '술먹방초대', '집초대', '집들이', '연예인집들이', '조현아집', '음악과 술', '술', '소주', '맥주', '만취', '구독', '좋아요', '소맥', '브이로그', '놀면뭐하니', '놀뭐', 'WSG', '유재석', '나혼자산다', 'MBC', '뮤직뱅크', '인기가요', '엠카운트다운', '엠카', '초콜릿', '고기', '소고기', '돼지고기', '비밀', '비밀친구', '친구', '오버클래스', '프리스타일', '즉흥', '스캣', '미공개 곡', '젠틀몬스터', '조현아 찐친', '김해준', '이창호', '임키', '김민수', '피식대학', '메타코메디', '최준', '왕치엔', '신도시아재들', '서준엄마', '서준아빠', '박세미', '정재형', '이용주', '메타코미디쇼', '개그맨', '개그우먼', '임플란티드키드', '썸', '플러팅', '커플유튜브', '커플유튜버', '커플', '연인', '사랑', '꼬시기', '족발', '막국수', '족발먹방', '고수', '고수먹방', '조정구', '한사랑산악회', '보쌈', '보쌈먹방', '연예인먹방', '배달음식', '배달', '안주', '중국 하트시그널', '하트시그널', '메타코메디클럽', '연애고수', '니곡내곡', '남과 여', '박선주', '김범수']",0.24622958548739907,-0.0030034192773311153,169.85777777777778,117928.80635466667,7.8067694268964205,-0.19898505441209652
3,gkijr8PQOEY,[SUB] 임시완이요? 제가 아는 맑은 눈 중에 제일 광인이에요    EP.03   조현아의 목요일 밤   임시완 조현아,24,830815,21906,0,,2023-02-09 10:00:25+00:00,1378,"['조현아의 목요일 밤', '조현아', '임시완', '어반자카파', '제국의아이들', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '본업', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '먹방', '어비스', '연예인우정', '남사친', '여사친', '게스트', '술먹방초대', '집초대', '연예인집들이', '조현아집', '음악과 술', '술', '소주', '맥주', '만취', '구독', '좋아요', '소맥', '브이로그', '놀면뭐하니', '놀뭐', 'WSG', '유재석', '인기가요', '엠카', '돼지고기', '비밀', '비밀친구', '오버클래스', '프리스타일', '즉흥', '스캣', '미공개 곡', '조현아 찐친', '후유증', '숨듣명', '임시완후유증', '임시완팬미팅', '임시완 예능', '임시완술', '임시완 이상형', '임시완 여자친구', '임시완 연애', '핑크스웻', '해를 품은 달', '미생', '트레이서', '왕은 사랑한다', '불한당', '비상선언', '스마트폰을 떨어트렸을 뿐인데', 'Yim Siwan', 'ZE:A', '황광희', '김동준', '박형식', '임시완 유퀴즈', '임시완 째깍째깍', '천만배우', '천백만배우', '하정우 임시완', '1947 보스톤', '임시완 본캐', '본캐', '임시완 광기', 'Pink City', 'Pink Sweat$']",0.0,0.2205895943073653,166.14694444444444,107959.989688,7.695582431982642,-0.2025058432715483
4,8i7TUeZjdFA,"[SUB] 이미주 🧨충격고백🧨 ""전 남친들 생각도 안 나...""   EP.04   조현아의 목요일 밤   이미주 조현아",24,885078,17132,0,,2023-02-16 10:00:09+00:00,991,"['조현아의 목요일 밤', '조현아', '어반자카파', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '먹방', '어비스', '연예인우정', '남사친', '여사친', '게스트', '술먹방초대', '집초대', '연예인집들이', '조현아집', '음악과 술', '술', '소주', '맥주', '만취', '좋아요', '소맥', '브이로그', '놀면뭐하니', '놀뭐', 'WSG', '유재석', '엠카', '비밀', '비밀친구', '오버클래스', '프리스타일', '즉흥', '스캣', '미공개 곡', '조현아 찐친', '이미주', '러블리즈', '안테나', '미주', '이이경', '이이경 미주', '미주 전남친', '아이돌', '소주 사이다', '옥천', '자연미인 아이돌', '자연미인', '얼짱출신아이돌', '얼짱', '건물사이에피어난장미', '하이키', '신인 여자 아이돌', '건사피장챌린지', '여돌명곡', '보보 늦은후회', '여자 노래방추천곡', '전남친곡', '감성곡', '희극인', '예능감', '식스센스', '런웨이', 'HIKEY', '유재석픽', '유재석 미담', '안테나서열', '조규성', '트러블메이커', '연예대상', 'LEESEUNGAH', 'LOVELYZ', 'LEEMIJOO', 'MIJOO', 'Running man', 'ISFP', 'Hangout with Yoo']",0.1487415504887422,0.0,167.99555555555557,97880.25635466668,9.042456905639293,-0.1598564250944709
5,GuysSbpJcmk,[SUB] 🔥단독공개🔥 (여자)아이들 미연 : 트월킹❌은퇴 선언❌ “나한테 트월킹 시키지마 아무도!!”   EP.05   조현아의 목요일 밤   (여자)아이들 미연 조현아,24,1047673,20317,0,,2023-03-02 10:00:09+00:00,1324,"['조현아의 목요일 밤', '조현아', '어반자카파', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '먹방', '어비스', '남사친', '여사친', '게스트', '술', '소주', '좋아요', '소맥', '브이로그', '엠카', '비밀친구', '오버클래스', '프리스타일', '즉흥', '스캣', '미공개 곡', '조현아 찐친', '여자아이들', '아이들', '미연', '아이들 미연', '여자아이들 미연', '(여자)아이들', '(여자)아이들 미연', 'Miyeon', 'GIDLE', 'Idle', 'I-dle', 'G I-dle', 'tomboy', '큐브', '사나', '트와이스', '프로미스나인', '지원', 'twice', '블랙핑크', '리사', '지수', '제니', '로제', '블랙핑크 미연', '미연 데뷔 전', 'miyeon blackpink', '조월킹', '트월킹', '퀸덤', 'soyeon', 'minnie', 'yuqi', 'shuhua', '우기', '슈화', '민니', '소연', '전소연', '조미연', '조미연 트월킹', '전소연 천재', '미연 라이브', '미연 drive', 'drive', '큐브엔터', 'miyeon live', '미연 목요일밤', '미연 주헌', 'miyeon thursdaynight']",0.5944344241174955,0.14716754458922465,336.0,77720.25635466668,13.48005075046427,-0.01933791406044855
6,FOU0wTb_v0c,[ENGSUB] 김민수에게 피식대학의 헤어짐을 묻다   EP.06   조현아의 목요일 밤   피식대학 김민수 조현아,24,543055,9987,0,,2023-03-09 10:00:06+00:00,1185,"['조현아의목요일밤', '조현아', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '어반자카파', '보컬', '본업', '가수', '연예인술자리', '술자리', '술먹방', '먹방', '연예인우정', '여사친', '게스트', '집초대', '집들이', '연예인집들이', '음악과 술', '술', '소주', '맥주', '만취', '구독', '좋아요', '소맥', '브이로그', '놀면뭐하니', '놀뭐', 'WSG', '엠카', '오버클래스', '프리스타일', '즉흥', '스캣', '미공개 곡', '조현아 찐친', '임키', '김민수', '피식대학', '메타코메디', '신도시아재들', '서준엄마', '서준아빠', '박세미', '정재형', '이용주', '메타코미디쇼', '개그맨', '개그우먼', '임플란티드키드', '커플', '한사랑산악회', '연예인먹방', '배달음식', '배달', '메타코메디클럽', '피식쇼', '피식쇼방탄소년단', '빈지노', '미초바', '임성빈', '아이앱스튜디오', '아크네스튜디오', '김해준', '김민수 부캐', '영남회장', '로니앤스티브', '피식대학해체', '빈지노 김민수', '빈지노 샤라웃', '달리반피카소', 'PSICK UNIV', 'RM', '방탄소년단', 'Beenzino', '빈지노 IAB', 'IAB', '피식대학 불화', '스테파니 미초바', '조목밤', '피식대학 해체', '피식대학 본캐', '피식대학 논란', '피식쇼 알엠']",-0.7887855180996344,-0.3301450882543203,167.99916666666667,67640.30635466667,8.028570969985463,-0.19196160349031663
7,V5QY_7bhBoE,[SUB]🚨입덕경보🚨 부승관… 보컬 스윗함 예능감 다 가진 남자..하지만 청풍 김씨 25대손 막내피디인 나는 갖지 못했지   EP.07   조현아의 목요일 밤   세븐틴 부승관,24,811065,32457,0,,2023-03-16 10:00:17+00:00,1542,"['조현아의 목요일 밤', '조현아', '어반자카파', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '게스트', '브이로그', '오버클래스', '세븐틴', '부승관', '승관', '플레디스', '하이브', '부승관 극락파트', '조슈아', '계범주', '부석순', '파이팅해야지', '아주NICE', '울고싶지않아', '부승관 동요', '부승관 누가누가 잘하나', '부승관조현아 듀엣', '이밤이특별해진건', '부승관 커버곡', '부승관 코끝에 겨울', '코끝에 겨울', 'SEVENTEEN', '고잉 세븐틴', 'Going Seventeen', '민규', '정한', '원우', '호시', '우지', '에스쿱스', '도겸', '준', '디에잇', '버논', '디노', 'SEUNGKWAN', 'BSS', '부승관 제주도', '부승관 키', 'Pledis_boos', '세븐틴 캐럿', 'S.Coups', 'Jeonghan', 'Joshua', 'Jun', '문준휘', 'Hoshi', '권순영', '윤정한', 'Wonwoo', 'Woozi', 'DK', 'Mingyu', 'The8', 'Vernon', '최한솔', 'Dino', '부승관 보컬', '부승관 노래실력', '부승관 술먹방', '세븐틴 술', 'HYBE', 'SM', 'PLEDIS']",-0.05413717675308513,0.7081138526938361,168.00305555555556,57560.12302133333,14.090744727897775,0.0
8,3_BVVfteq30,"[SUB] 이이경🎙️""미주와 현재진행형💕 해명하러 왔습니다""....🫢  EP.08   조현아의 목요일 밤   이이경 조현아",24,758320,14262,0,,2023-03-23 10:00:03+00:00,916,"['조현아의 목요일 밤', '조현아', '어반자카파', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '가수', '아티스트', '연예인술자리', '술자리', '술먹방', '남사친', '여사친', '게스트', '음악과 술', '소주', '맥주', '만취', '좋아요', '소맥', '브이로그', '놀면뭐하니', '놀뭐', '유재석', '엠카', '프리스타일', '즉흥', '스캣', '미공개 곡', '조현아 찐친', '이미주', '러블리즈', '안테나', '미주', '이이경', '이이경 미주', '미주 전남친', '아이돌', '감성곡', '희극인', '예능감', '유재석픽', '트러블메이커', 'LEESEUNGAH', 'LOVELYZ', 'LEEMIJOO', 'MIJOO', 'Running man', 'ISFP', 'Hangout with Yoo', '이경', 'Lee Yi Kyung', '투투경', '조세호', '놀면 뭐하니', '웅남이', '박성광', '이이경 노래', '이이경 노래실력', '존잘', '잘생김', '이연복', '유키스', '수현OPPA', '이이경 자퇴', '이이경 검정고시', '이이경 아버지', '이웅범', '공조', '호텔 델루나', '복면가왕', '런닝맨', 'Running Man', '식스센스', 'Sixth Sense', '심야괴담회', '나는 SOLO', '이연복고량주', '유라인']",-0.19871770271974212,-0.13261251270677388,167.9961111111111,47480.35635466666,15.971236490634881,0.059546662392214546
9,ZkTeeP_2-EU,[SUB/수지 1편] 노래하고 예쁘고 귀엽고 웃기고... 그 어려운 걸 수지가 해냅니다..💖  EP.09   조현아의 목요일 밤   수지 조현아,24,3525887,66008,0,,2023-03-30 10:00:28+00:00,1097,"['조현아의 목요일 밤', '조현아', '어반자카파', '뮤직토크쇼', '토크쇼', '뮤직쇼', '술과음악', '음악예능', '음악', '보컬', '가수', '아티스트', '소주', '브이로그', '엠카', '프리스타일', '즉흥', '수지', '배수지', '안나', '이두나', '드림하이', '건축학개론', '국민첫사랑', '후쿠짱', '수지매력', '수지 노래', '다른사람을 사랑하고 있어', '수지 satelite', 'suzy', '커피를 마시고', '수지 술', '수지 처음처럼', '미쓰에이', '조현아 인맥', '수지 자작곡', '난로마냥', '리락쿠마', '수지 애교', '여신', '배우 수지', '인간 디올 수지', 'Miss A', 'SUZY', '숮이', 'JYP', '수지 히메컷', '수지 코디', '히메컷', '수지 샤넬', '행복한 척', '국민 여동생', '내이름은 수지가 아닌데', '수지 스타트업', '다나카', '김경욱', '나몰라패밀리', '수지 브이로그', '수지 찐친', '송민호', 'MINO', '조목밤', 'WINNER', 'bae suzy', 'skuukzky', 'LEE DOONA', 'ANNA', 'NETFLIX', '걸스나잇아웃', '엠넷', ""Girl's night out"", '장도연', '최예나', '수지게스', '인기급상승동영상', '인급동']",7.387523505128641,2.258386470751317,168.00694444444446,37399.939688,94.27520550604798,2.539078931198587
