,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,fPozYmnkny8,🇲🇹 #0 이 시국 출국하기까지 모든 과정,19,188964,3408,0,NaN,2021-03-07T09:10:15Z,538,"['이시국출국', '이시국여행', '어학연수준비', '몰타', '몰타어학연수']"
1,_h8aVGjwXwc,🇲🇹 #1 드디어 몰타 도착! 긴장 가득 나홀로 해외생활 적응기,19,237680,3931,0,NaN,2021-03-10T10:15:35Z,522,"['몰타여행', '몰타어학연수', '어학연수브이로그', '어학연수첫날', '어학연수']"
2,h79q2_RLf_8,🇲🇹 #2 몰타에서 한달살기 집을 구했다(ft. 친구 사귀기🔥),19,204304,3342,0,NaN,2021-03-12T11:00:37Z,488,"['몰타한달살기', '몰타어학연수', '몰타여행', '몰타', '몰타브이로그', '어학연수vlog', '어학연수브이로그']"
3,bxjXl6WDGhI,🇲🇹 #3 몰타에서 자취중인 한 어학연수생의 하루,19,162995,3156,0,NaN,2021-03-14T12:00:40Z,559,"['몰타여행', '몰타어학연수', '어학연수브이로그', '어학연수vlog', '몰타', 'malta', '몰타일상', '몰타일상브이로그']"
4,QTKeivKrTe4,🇲🇹 #4 몰타는 마스크 벗어도 되는 시간이 있다!? 이 시국 몰타 일상 엿보기😷,19,128905,2612,0,NaN,2021-03-17T11:00:59Z,650,"['몰타일상', '몰타', '몰타어학연수', '몰타여행', '어학연수브이로그', 'malta']"
5,0EO4CQcbFuY,🇲🇹 #5 망한 것 같은 어학연수 계획.. 나 이제 어떡하지🥲,19,130160,2686,0,NaN,2021-03-19T12:00:57Z,503,"['몰타어학연수', '몰타여행', '몰타브이로그', '이시국어학연수', '어학연수브이로그', '몰타']"
6,eIwptkJQ-M4,🇲🇹 #6 드디어 아싸탈출?! 스위스 친구와 함께한 어학연수생의 하루,19,152852,2875,0,NaN,2021-03-21T11:00:19Z,481,"['몰타', '몰타어학연수', '어학연수브이로그', '외국인친구사귀기', '외국인친구', '어학연수vlog', 'malta']"
7,5ydiHPoTWXA,🇲🇹 #7 몰타 오자마자 셧다운 와버린 어학연수생의 하루,19,101042,1998,0,NaN,2021-03-26T10:20:02Z,527,"['몰타어학연수', '몰타여행', '어학연수브이로그', '몰타유학', '몰타', 'malta', '몰타브이로그']"
8,dSmU7P3ae-E,🇲🇹 #8 어쩌다 한집에서 남자 둘과 살고있는 어학연수생의 하루,19,97899,1970,0,NaN,2021-03-29T11:00:36Z,469,"['몰타', '몰타여행', '몰타어학연수', '어학연수브이로그', '몰타한달살기', '어학연수vlog']"
9,8Rd0HazqQEM,🇲🇹 #9 여자 혼자 해외에 가면 흔히 겪는 당황스러운 일들(ft. 소매치기  잔돈 안주기),19,94243,2027,0,NaN,2021-04-01T11:00:18Z,642,"['여자혼자해외여행', '여자혼자여행', '몰타여행', '몰타']"
10,QD6Mx1AxEXU,🇲🇹 #10 몰타 물가 얼마나 쌀까? 해외 자취생 한달차 저좀 살려주세요😢,19,112784,2187,0,NaN,2021-04-04T12:00:44Z,536,"['몰타여행', '자취생브이로그', '몰타물가', '몰타', '몰타브이로그']"
11,_DcpM-V2Sgo,🇲🇹 #11 락다운 또 다시 연장..저 이대로 귀국하나요🥲,19,83032,1736,0,NaN,2021-04-11T07:30:07Z,443,"['몰타', '몰타어학연수', '몰타여행', '락다운', '셧다운', '몰타락다운', '몰타셧다운', '어학연수브이로그']"
12,5mVJfkYWLOI,🇲🇹 #12 몰타 한 달 살기 방 뺍니다(ft. 눈물의 생일파티),19,89523,2069,0,NaN,2021-04-13T10:45:23Z,557,"['몰타', '몰타한달살기', '몰타여행', '한달살기추천', '몰타어학연수', '여행유튜버']"
13,gBRmi0Tf0mQ,🇲🇹 #13 몰타에서 떠돌이가 되었습니다. 결국 길 잃고 다래끼까지😵(ft. 순례길 비하인드),19,87964,1902,0,NaN,2021-04-18T09:30:37Z,811,"['몰타여행', '몰타', '몰타한달살기', '몰타브이로그', '여행유튜버', '산티아고순례길', '순례길']"
14,DMWo0_z-Yjg,🇲🇹 #14 이 정도면 어학연수 성공인가요? ㅣ영어 급상승 주의🔥,19,165355,2732,0,NaN,2021-04-24T10:30:01Z,578,"['포레오', '포레오UFO', 'FOREOUFO', '뷰티디바이스', '홈케어', '스킨케어', '마스크팩', '포레오리뷰', '포레오후기', 'UFO리뷰', '홈케어추천']"
15,4M4T_qeWOxA,🇲🇹 #15 (반전주의) 돈이없어서 저렴한 에어비앤비로 이사왔는데..,19,95039,2179,0,NaN,2021-04-27T12:00:01Z,484,"['몰타여행', '몰타숙소', '몰타한달살기', '몰타어학연수']"
16,USaZf2R66KA,🇲🇹 #16 몰타에서 살고있는 백수의 하루(ft. 밤길 조심하세요😭),19,77609,1749,0,NaN,2021-05-02T12:00:07Z,434,"['몰타여행', '몰타', '몰타한달살기', '몰타어학연수', '몰타치안']"
17,iPS-3ze2IK0,🇲🇹 #17 몰타살이 그 마지막 이야기,19,108422,2594,0,NaN,2021-05-06T11:00:32Z,523,"['몰타여행', '몰타브이로그', '몰타맛집', '몰타', '몰타어학연수', '몰타한달살기']"
