,title,category_id,views,likes,favorites,comments,date,tags
0,[X맨] 선탠하면 흑돼지지?? 쌍칼형님의 매서운 공격 | 일요일이 좋다 EP.32,24,515042,1868,0,NaN,2020-04-30T08:00:23Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨', '일요일이 좋다']"
1,[X맨] 예능 어벤져스!!  X맨의 시작...유재석 강호동 은지원 김종민 | 실제상황 토요일 X맨 Ep.1,24,28950,204,0,NaN,2019-10-26T02:00:06Z,"['SBS', '스트로', '레트로', '강호동', '유재석', '김제동', '김C', '김경호', '은지원', '윤현진', '박예진', '김종민', '애니', '타샤니', '토니안', '코요태', 'HOT', '뜨거운 감자', '아나운서', '스브스', 'X맨', '엑스맨', '예능', '버라이어티', '일요일이 좋다', '실제상황 토요일', '포자', 'FOUR자', '신정환']"
2,[X맨]강호동 약올리는 '44차원 이유리' | 일요일이 좋다 Ep.28,24,1109455,2765,0,NaN,2020-02-27T08:00:09Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드']"
3,[X맨] 이지현의 당연하지 첫 패배?? 내 눈을 바라봐 | 일요일이 좋다 Ep.28,24,497039,2181,0,NaN,2020-03-05T08:00:02Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '당연하지', '유재석', '김제동', '이지현', '신정환', '김종국', '강호동', 'X맨']"
4,[X맨] 돼지 부위별 가격이 궁금했구나?? | 일요일이 좋다 Ep.29,24,1391741,5708,0,NaN,2020-03-12T08:00:02Z,"['RUNNINGMAN', 'SBS', 'X맨', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강호동', '김제동', '김종국', '빽능', '빽드', '스트로', '신정환', '유재석', '윤은혜', '이지현', '일요일이 좋다', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']"
5,[X맨] 싱글이 차라리 나아요... 강호동 죄송 | 일요일이 좋다 Ep.29,24,626471,1941,0,NaN,2020-03-19T08:00:01Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '일요일이 좋다', 'X맨', '엑스맨']"
6,[X맨] 바비큐지.....내 가슴에 불을 지피면... | 일요일이 좋다 EP.30,24,93026,361,0,NaN,2020-03-26T08:00:12Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨']"
7,"[X맨] 찜질방 가면 찜닭, 고추장 바르면 불닭?  | 일요일이 좋다 EP.30",24,619335,2458,0,NaN,2020-04-02T08:00:10Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', 'LEE KWANG SOO', '李光洙', 'KIM JONG KOOK', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '려원', 'X맨', '당연하지']"
8,[X맨] 강호동 머리길이는 평생 고정.... | 일요일이 좋다 EP.31,24,1334582,5398,0,NaN,2020-04-09T08:00:02Z,"['RUNNINGMAN', 'SBS', 'X맨', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강호동', '김제동', '김종국', '빽능', '빽드', '스트로', '신정환', '엑스맨', '유재석', '윤은혜', '이지현', '일요일이 좋다', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']"
9,[X맨] 4차원 려원~ 독특한 취향~  | 일요일이 좋다 EP.31,24,145094,693,0,NaN,2020-04-16T08:00:02Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨', '당연하지']"
10,[X맨] 악수로 기싸움...강호동 김종국 리벤지 대결 | 일요일이 좋다 EP.32,24,340315,1193,0,NaN,2020-04-23T08:00:09Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '일요일이 좋다', 'X맨', '엑스맨']"
11,[X맨] 제 남자친구는 배일집이 아닙니다 ~~| 일요일이 좋다 EP.33,24,330709,1326,0,NaN,2020-05-07T08:00:08Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '당연하지', '일요일이 좋다']"
12,[X맨] 김종국 뽀뽀 받은 날~ | 일요일이 좋다 EP.33,24,492452,1897,0,NaN,2020-05-14T08:00:03Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '일요일이 좋다', '당연하지', 'X맨']"
13,[X맨] 윤은혜-김종국의 핑크빛~ 내거인듯 내거아닌 내거 같은 너 | 일요일이 좋다 EP.34,24,338336,1600,0,NaN,2020-05-21T08:00:06Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨', '김종국 윤은혜']"
14,[X맨] 그렇게 윤은혜가 좋디? 김종국!!! | 일요일이 좋다 EP.34,24,986906,4322,0,NaN,2020-05-28T08:00:05Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '엑스맨', 'X맨', '일요일이 좋다']"
15,[X맨] 종국오빠 책임지세요~ 윤은혜의 당돌한 대시 (보너스 : 당연하지) | 일요일이 좋다 EP.35,24,4030265,16097,0,NaN,2020-06-04T08:00:06Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '일요일이 좋다', '당연하지', '엑스맨', 'x맨']"
16,[X맨] 김종국이 힘으로 밀려??  닭싸움 대결 | 일요일이 좋다 EP.35,24,58184,318,0,NaN,2020-06-11T08:00:11Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', 'X맨', '엑스맨', '일요일이 좋다']"
17,[X맨] 엉덩이씨름~ 고수 VS 고수 | 일요일이 좋다 EP.36,24,54616,290,0,NaN,2020-06-18T08:00:13Z,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '강호동', '유재석', '김제동', '이지현', '신정환', '김종국', '윤은혜', '공형진', '이진', '일요일이 좋다', 'X맨', '엑스맨', '당연하지']"
