,id,title,category_id,views,likes,favorites,comments,date,tags
0,RIBC0PX0bg4,Run BTS! 2018 EP.41 - 방탄 골든벨 2,10,954517,51333,0,NaN,2022-12-22T08:00:03Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
1,d--MDCCJ3jg,Run BTS! 2018 EP.51 - 50회 특집 2,10,238378,20747,0,NaN,2022-12-22T08:00:29Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
2,sLTPVCAF7uE,Run BTS! 2018 EP.42 - 스포츠 대격돌,10,505243,31107,0,NaN,2022-12-22T08:00:52Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
3,fwf7zM-IgDI,Run BTS! 2018 EP.43 - 오감만족 1,10,698033,34005,0,NaN,2022-12-22T08:01:10Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
4,XpOmEK9acjo,Run BTS! 2018 EP.44 - 오감만족 2,10,305721,21108,0,NaN,2022-12-22T08:01:30Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
5,VLFgr5fOqJs,Run BTS! 2018 EP.45 - 방탄카페,10,345644,22086,0,NaN,2022-12-22T08:01:49Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
6,IBVTO6skdjM,Run BTS! 2018 EP.46 - 방탄공방,10,234536,18234,0,NaN,2022-12-22T08:02:10Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
7,NbHWln007vM,Run BTS! 2018 EP.47 - 방탄마을을 지켜라 1,10,162693,13609,0,NaN,2022-12-22T08:02:27Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
8,m1ughWP1UFs,Run BTS! 2018 EP.48 - 방탄마을을 지켜라 2,10,120750,12217,0,NaN,2022-12-22T08:02:47Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
9,z2jCejZA0lA,Run BTS! 2018 EP.49 - 달방 전야제 1,10,172566,15691,0,NaN,2022-12-22T08:03:03Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
