,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,0qziJE-mpk8,위닝2019 호날두 뽑았습니다!! (ウイイレ2019 遂にロナウドゲット!!) PES2019,20,1380694,7088,0,NaN,2018-09-03T08:47:16Z,1008,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
1,beLzcWbObu0,김인직 키우기 #1 카디프 시티에서 데뷔하자마자 갇혀버림;;;; 위닝일레븐2019 PES2019,20,687511,3267,0,NaN,2018-09-10T08:42:56Z,5358,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
2,iIXUalk1cow,메시11명 vs 호날두11명 세기의 대결! (11 Messi VS 11 Ronaldo PES2019),20,878096,6994,0,NaN,2018-09-11T09:10:08Z,2018,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
3,q1NkDrNVC5g,김인직 키우기 #2 새로운팀 이적!! 가자마자 에이스?! 위닝일레븐2019 PES2019,20,389290,2072,0,NaN,2018-09-19T09:12:34Z,3228,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
4,lLKMvnMOIVM,김인직 키우기 #3 차원이 다른 행복 축구! 바디 키우기ㅋㅋㅋ 위닝일레븐2019 PES2019,20,777025,2724,0,NaN,2018-09-20T09:02:26Z,7479,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
5,76Kqru3inwA,김인직 키우기 #4 덕배형과 함께라면...세계 최강 미드진 탄생!  위닝일레븐2019 PES2019,20,446090,2062,0,NaN,2018-10-03T09:41:09Z,3917,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
6,GDW27Pwax90,김인직 키우기 #5 인직킴 트레블 도전!!! + 카타르월드컵 대한민국으로 우승까지?! 위닝일레븐2019 PES2019,20,419798,2059,0,NaN,2018-10-06T10:34:38Z,5770,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
7,eMfiFH-3hUg,김인직 키우기 #6 유벤투스 이적! 묘한 긴장감이 흐르는 호감듀오... 위닝일레븐2019 PES2019,20,451970,2179,0,NaN,2018-10-09T09:13:52Z,2259,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
8,V7A2dng06g4,김인직 맨유 감독이 되다 #1 위기의 맨유를 구할 남자! 인직!!! 위닝일레븐2019 PES2019,20,1151486,4883,0,NaN,2018-10-12T10:45:14Z,6501,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
9,7hnQfKOf65U,김인직 맨유 감독이 되다 #2 벌써 강등 위기! 김인직 감독의 운명은? 위닝일레븐2019 PES2019,20,537503,2574,0,NaN,2018-10-14T08:30:16Z,7197,"['아프리카티비', '아프리카tv', 'afreecatv', 'broadcast', '감스트', '비제이', '김인직', '인직', '방송', 'bj', '감튜브', '콘텐츠', '컨텐츠', '비감', 'contents', 'gamst', 'injik', 'kiminjik', 'gamtube', 'bgam']"
