,id,title,category_id,views,likes,favorites,comments,date,tags
0,LbQ7Ewlq3aE,혼돈의 러시아 입국 후기 - 세계여행(1),19,2562837,27463,0,NaN,2021-07-06T10:59:05Z,"['러시아 여행', '세계여행', '모스크바 여행', '여행유튜버', '모스크바', '러시아']"
1,9g882KfBP-U,러시아 백신 관광의 현실 - 세계여행(2),19,1539494,21092,0,NaN,2021-07-10T10:48:22Z,"['러시아', '러시아 여행', '모스크바 여행', '러시아 백신', '러시아 백신 후기', '스푸트니크']"
2,PEUdpV9KiBk,러시아 최대 벼룩시장 대탐험 - 세계여행(3),19,1686405,22942,0,NaN,2021-07-14T09:47:34Z,"['세계여행', '러시아', '러시아 여행', '이즈마일로보 시장']"
3,2VpFc51bH0A,끝없는 시베리아 횡단열차 꼬리칸에서의 숙식 - 세계여행(4),19,4224941,36994,0,NaN,2021-07-19T09:46:11Z,"['시베리아 횡단열차', '시베리아 횡단열차 꼬리칸', '시베리아 횡단열차 3등석', '러시아 여행']"
4,RSv0K4hQyV8,만원짜리 소련 아파트 생활 - 세계여행(5),19,7014447,54373,0,NaN,2021-07-23T09:02:50Z,"['러시아 물가', '러시아 집', '무르만스크', 'ㄹ', '러시아 여행']"
5,shZYk6TiqiU,머나먼 북극마을 대모험 - 세계여행(6),19,2632489,49010,0,NaN,2021-07-28T09:03:37Z,NaN
6,ODU3fOUhDlE,러시아 수도에서의 먹방 일상 - 세계여행(7),19,1905840,26169,0,NaN,2021-08-01T00:53:43Z,"['러시아', '러시아 여행', '러시아 물가', 'ㅁ', '모스크바']"
7,rvtcRe8Eivk,숨겨진 소련 휴양지 탐험 - 세계여행(8),19,1474243,21721,0,NaN,2021-08-05T11:14:56Z,"['러시아 여행', '노보시비르스크', '노보시비리스크', '러시아', '소련여자']"
8,dV34_vmwfMI,최고급 시베리아 횡단열차 2등석 후기 - 세계여행(9),19,2629574,33494,0,NaN,2021-08-09T08:58:43Z,"['시베리아 횡단열차', '시베리아횡단열차', '시베리아횡단열차 2등석', '러시아 여행', '여행유튜버']"
9,j3fPY2MP36k,6년만에 재회한 러시아 친구와 여행 - 세계여행(10),19,1644786,24753,0,NaN,2021-08-13T12:48:42Z,"['러시아', '러시아 여행', '이르쿠츠크', '바이칼호수', '바이칼']"
